Index,ContainerID,Cidx,start_timestamp,end_timestamp,collection_fill_percentage,cycle_start_month,cycle_duration_days,avg_daily_fill_growth,next_cycle_avg_daily_fill_growth
331,6,0.0,2021-01-25 07:36:00,2021-02-21 18:36:00,34.5,1,27,1.2777777777777777,1.5609756097560976
332,6,1.0,2021-02-22 16:55:00,2021-04-05 16:28:00,64.0,2,41,1.5609756097560976,1.4375
333,6,2.0,2021-04-06 00:16:00,2021-05-24 15:31:00,69.0,4,48,1.4375,4.285714285714286
334,6,3.0,2021-05-24 21:22:00,2021-06-15 17:46:00,90.0,5,21,4.285714285714286,5.2727272727272725
335,6,4.0,2021-06-15 23:37:00,2021-06-27 08:57:00,58.0,6,11,5.2727272727272725,2.6666666666666665
336,6,5.0,2021-06-27 15:48:00,2021-07-15 17:13:00,48.0,6,18,2.6666666666666665,3.0434782608695654
337,6,6.0,2021-10-12 17:38:00,2021-11-05 13:36:00,70.0,10,23,3.0434782608695654,67.0
338,6,7.0,2021-11-05 14:36:00,2021-11-06 15:01:00,67.0,11,1,67.0,2.324324324324324
339,6,8.0,2021-11-06 21:51:00,2021-12-14 15:13:00,86.0,11,37,2.324324324324324,2.7884615384615383
340,6,9.0,2021-12-14 22:02:00,2022-01-10 13:57:00,72.5,12,26,2.7884615384615383,1.1222222222222222
341,6,10.0,2022-01-10 19:48:00,2022-02-25 19:13:00,50.5,1,45,1.1222222222222222,38.0
342,6,11.0,2022-03-07 07:32:00,2022-03-08 20:40:00,38.0,3,1,38.0,3.0833333333333335
343,6,12.0,2022-04-04 21:48:00,2022-04-29 01:12:00,74.0,4,24,3.0833333333333335,1.3214285714285714
344,6,13.0,2022-04-30 00:38:00,2022-05-28 03:55:00,37.0,4,28,1.3214285714285714,4.545454545454546
345,6,14.0,2022-06-13 22:43:00,2022-06-25 07:54:00,50.0,6,11,4.545454545454546,3.25
346,6,15.0,2022-08-02 01:36:00,2022-08-22 09:23:00,65.0,8,20,3.25,4.714285714285714
347,6,16.0,2022-08-23 01:02:00,2022-09-06 14:32:00,66.0,8,14,4.714285714285714,3.4642857142857144
348,6,17.0,2022-09-06 20:25:00,2022-09-21 12:32:00,48.5,9,14,3.4642857142857144,0.8125
349,6,18.0,2022-11-01 13:26:00,2023-01-13 12:23:00,58.5,11,72,0.8125,2.1515151515151514
350,6,19.0,2023-01-15 11:51:00,2023-02-17 11:55:00,71.0,1,33,2.1515151515151514,0.9152542372881356
351,6,20.0,2023-02-18 11:33:00,2023-04-18 13:12:00,54.0,2,59,0.9152542372881356,1.1568627450980393
352,6,21.0,2023-04-18 17:08:00,2023-06-09 11:49:00,59.0,4,51,1.1568627450980393,1.326086956521739
353,6,22.0,2023-06-09 18:40:00,2023-07-26 14:24:00,61.0,6,46,1.326086956521739,4.5
354,6,23.0,2023-07-28 12:42:00,2023-08-16 12:08:00,81.0,7,18,4.5,1.5625
355,6,24.0,2023-08-17 11:59:00,2023-09-26 14:13:00,62.5,8,40,1.5625,1.3548387096774193
356,6,25.0,2021-07-15 23:05:00,2021-08-16 14:32:00,42.0,7,31,1.3548387096774193,4.222222222222222
357,6,26.0,2022-02-25 23:08:00,2022-03-07 04:37:00,38.0,2,9,4.222222222222222,17.875
359,6,28.0,2022-06-08 15:50:00,2022-06-13 07:02:00,71.5,6,4,17.875,6.0
361,6,30.0,2022-09-25 14:35:00,2022-10-03 20:34:00,48.0,9,8,6.0,32.0
362,6,31.0,2021-10-10 12:52:00,2021-10-12 15:40:00,64.0,10,2,32.0,23.5
364,6,33.0,2022-05-28 12:43:00,2022-05-31 05:10:00,47.0,5,2,23.5,1.5142857142857142
365,6,34.0,2022-06-25 20:37:00,2022-07-31 04:33:00,53.0,6,35,1.5142857142857142,51.0
366,6,35.0,2022-09-24 13:13:00,2022-09-25 13:36:00,51.0,9,1,51.0,1.8888888888888888
367,6,36.0,2022-10-03 23:30:00,2022-10-31 13:39:00,51.0,10,27,1.8888888888888888,15.666666666666666
368,6,37.0,2021-08-16 17:28:00,2021-08-20 06:52:00,47.0,8,3,15.666666666666666,9.3
370,6,39.0,2022-05-31 22:44:00,2022-06-06 12:38:00,46.5,5,5,9.3,1.173913043478261
372,6,41.0,2021-08-24 12:15:00,2021-10-10 11:52:00,54.0,8,46,1.173913043478261,3.6875
373,6,42.0,2022-03-10 10:44:00,2022-04-04 03:16:00,88.5,3,24,3.6875,61.0
374,6,43.0,2022-06-06 15:35:00,2022-06-08 06:04:00,61.0,6,1,61.0,26.5
375,6,44.0,2022-09-21 13:31:00,2022-09-23 15:44:00,53.0,9,2,26.5,17.5
378,7,0.0,2021-01-04 21:06:00,2021-01-14 13:13:00,58.5,1,9,6.5,1.0657894736842106
379,7,1.0,2021-01-14 18:17:00,2021-02-22 04:42:00,40.5,1,38,1.0657894736842106,2.347826086956522
380,7,2.0,2021-02-22 16:41:00,2021-03-18 05:18:00,54.0,2,23,2.347826086956522,1.2363636363636363
381,7,3.0,2021-03-18 21:36:00,2021-05-13 12:25:00,68.0,3,55,1.2363636363636363,4.166666666666667
382,7,4.0,2021-05-13 21:29:00,2021-06-07 15:10:00,100.0,5,24,4.166666666666667,50.0
383,7,5.0,2021-06-07 21:32:00,2021-06-10 17:32:00,100.0,6,2,50.0,1.5666666666666667
384,7,6.0,2021-06-10 23:53:00,2021-07-26 11:36:00,70.5,6,45,1.5666666666666667,1.625
385,7,7.0,2021-07-26 22:30:00,2021-08-16 20:51:00,32.5,7,20,1.625,2.3076923076923075
386,7,8.0,2021-08-17 18:36:00,2021-08-31 14:48:00,30.0,8,13,2.3076923076923075,2.433333333333333
387,7,9.0,2021-08-31 15:44:00,2021-09-30 20:23:00,73.0,8,30,2.433333333333333,1.6388888888888888
388,7,10.0,2021-10-01 00:00:00,2021-11-06 10:51:00,59.0,10,36,1.6388888888888888,2.840909090909091
389,7,11.0,2021-12-04 08:02:00,2021-12-27 05:03:00,62.5,12,22,2.840909090909091,3.55
390,7,12.0,2021-12-28 01:51:00,2022-01-17 10:29:00,71.0,12,20,3.55,1.962962962962963
391,7,13.0,2022-01-17 23:09:00,2022-02-14 04:02:00,53.0,1,27,1.962962962962963,2.9583333333333335
392,7,14.0,2022-02-15 00:49:00,2022-03-11 08:56:00,71.0,2,24,2.9583333333333335,3.375
393,7,15.0,2022-03-11 20:42:00,2022-03-28 14:02:00,54.0,3,16,3.375,0.9285714285714286
394,7,16.0,2022-03-28 17:40:00,2022-05-23 19:34:00,52.0,3,56,0.9285714285714286,7.777777777777778
395,7,17.0,2022-05-24 00:05:00,2022-06-02 12:35:00,70.0,5,9,7.777777777777778,6.4
397,7,19.0,2022-08-15 20:14:00,2022-08-26 13:14:00,64.0,8,10,6.4,4.625
398,7,20.0,2022-08-26 23:13:00,2022-09-12 01:50:00,74.0,8,16,4.625,5.8
399,7,21.0,2022-09-12 21:45:00,2022-09-23 05:55:00,58.0,9,10,5.8,5.777777777777778
400,7,22.0,2022-09-23 23:08:00,2022-10-03 10:35:00,52.0,9,9,5.777777777777778,1.394736842105263
401,7,23.0,2022-10-07 23:11:00,2022-11-15 19:21:00,53.0,10,38,1.394736842105263,3.3260869565217392
402,7,24.0,2022-11-15 22:05:00,2022-12-09 19:36:00,76.5,11,23,3.3260869565217392,2.5
403,7,25.0,2022-12-09 21:26:00,2022-12-31 01:48:00,52.5,12,21,2.5,2.764705882352941
404,7,26.0,2022-12-31 02:43:00,2023-01-17 17:05:00,47.0,12,17,2.764705882352941,1.5757575757575757
405,7,27.0,2023-01-18 00:19:00,2023-02-20 19:26:00,52.0,1,33,1.5757575757575757,1.7857142857142858
406,7,28.0,2023-02-21 08:05:00,2023-04-04 11:15:00,75.0,2,42,1.7857142857142858,3.142857142857143
407,7,29.0,2023-04-04 17:38:00,2023-05-02 23:56:00,88.0,4,28,3.142857142857143,4.230769230769231
408,7,30.0,2023-05-03 00:51:00,2023-05-16 21:06:00,55.0,5,13,4.230769230769231,6.333333333333333
409,7,31.0,2023-05-17 00:43:00,2023-05-29 20:12:00,76.0,5,12,6.333333333333333,3.2058823529411766
410,7,32.0,2023-05-29 22:55:00,2023-06-16 14:33:00,54.5,5,17,3.2058823529411766,2.7916666666666665
411,7,33.0,2023-06-16 20:56:00,2023-07-11 11:10:00,67.0,6,24,2.7916666666666665,6.666666666666667
412,7,34.0,2023-07-11 22:05:00,2023-07-27 12:41:00,100.0,7,15,6.666666666666667,25.0
413,7,35.0,2023-07-27 19:03:00,2023-07-31 19:31:00,100.0,7,4,25.0,5.8
414,7,36.0,2023-07-31 22:15:00,2023-08-16 17:43:00,87.0,7,15,5.8,7.291666666666667
415,7,37.0,2023-08-16 20:27:00,2023-08-29 14:58:00,87.5,8,12,7.291666666666667,4.3076923076923075
416,7,38.0,2023-08-29 17:42:00,2023-09-11 18:41:00,56.0,8,13,4.3076923076923075,1.8478260869565217
417,7,39.0,2023-09-11 23:14:00,2023-10-05 20:27:00,42.5,9,23,1.8478260869565217,3.7037037037037037
418,7,40.0,2021-11-06 21:44:00,2021-12-04 03:31:00,100.0,11,27,3.7037037037037037,1.7317073170731707
419,7,41.0,2022-06-03 15:46:00,2022-07-15 15:35:00,71.0,6,41,1.7317073170731707,20.666666666666668
420,7,42.0,2022-10-03 16:02:00,2022-10-07 10:28:00,62.0,10,3,20.666666666666668,3.3333333333333335
422,8,0.0,2021-01-25 09:04:00,2021-02-18 09:35:00,54.0,1,24,2.25,67.0
423,8,1.0,2021-03-09 05:22:00,2021-03-10 19:08:00,67.0,3,1,67.0,4.166666666666667
424,8,2.0,2021-03-11 19:21:00,2021-04-05 11:43:00,100.0,3,24,4.166666666666667,5.055555555555555
425,8,3.0,2021-04-05 21:40:00,2021-04-15 16:17:00,45.5,4,9,5.055555555555555,2.015151515151515
426,8,4.0,2021-04-16 09:09:00,2021-05-19 19:39:00,66.5,4,33,2.015151515151515,1.3061224489795917
427,8,5.0,2021-05-20 18:32:00,2021-07-09 14:12:00,64.0,5,49,1.3061224489795917,25.0
428,8,6.0,2021-07-10 11:06:00,2021-07-14 16:51:00,100.0,7,4,25.0,6.8076923076923075
429,8,7.0,2021-07-15 17:09:00,2021-07-28 22:34:00,88.5,7,13,6.8076923076923075,14.6
430,8,8.0,2021-07-29 17:28:00,2021-08-04 01:23:00,73.0,7,5,14.6,16.666666666666668
431,8,9.0,2021-08-04 20:17:00,2021-08-11 06:31:00,100.0,8,6,16.666666666666668,11.11111111111111
432,8,10.0,2021-08-11 17:29:00,2021-08-21 08:29:00,100.0,8,9,11.11111111111111,12.5
433,8,11.0,2021-08-21 14:29:00,2021-08-30 12:08:00,100.0,8,8,12.5,3.0869565217391304
434,8,12.0,2021-08-30 20:07:00,2021-09-23 10:03:00,71.0,8,23,3.0869565217391304,2.109375
435,8,13.0,2021-09-23 18:02:00,2021-10-26 08:30:00,67.5,9,32,2.109375,3.217391304347826
436,8,14.0,2021-10-26 19:27:00,2021-11-19 17:58:00,74.0,10,23,3.217391304347826,12.666666666666666
437,8,15.0,2021-11-20 15:49:00,2021-11-26 20:47:00,76.0,11,6,12.666666666666666,11.11111111111111
438,8,16.0,2021-11-27 08:42:00,2021-12-07 00:17:00,100.0,11,9,11.11111111111111,1.7857142857142858
439,8,17.0,2021-12-07 21:08:00,2022-01-05 09:22:00,50.0,12,28,1.7857142857142858,4.916666666666667
440,8,18.0,2022-01-05 20:17:00,2022-01-24 16:43:00,88.5,1,18,4.916666666666667,3.025
441,8,19.0,2022-01-24 20:42:00,2022-02-14 15:04:00,60.5,1,20,3.025,1.7666666666666666
442,8,20.0,2022-02-14 20:03:00,2022-04-01 16:20:00,79.5,2,45,1.7666666666666666,7.555555555555555
443,8,21.0,2022-04-01 18:20:00,2022-04-10 22:20:00,68.0,4,9,7.555555555555555,6.5
444,8,22.0,2022-04-11 19:11:00,2022-04-22 10:05:00,65.0,4,10,6.5,1.7604166666666667
445,8,23.0,2022-04-22 19:02:00,2022-06-10 15:33:00,84.5,4,48,1.7604166666666667,4.625
446,8,24.0,2022-06-10 18:34:00,2022-06-27 09:27:00,74.0,6,16,4.625,1.4270833333333333
447,8,25.0,2022-06-27 21:25:00,2022-08-14 22:18:00,68.5,6,48,1.4270833333333333,1.1440677966101696
448,8,26.0,2022-08-15 21:11:00,2022-10-13 23:18:00,67.5,8,59,1.1440677966101696,4.166666666666667
449,8,27.0,2022-10-14 19:13:00,2022-11-08 08:50:00,100.0,10,24,4.166666666666667,1.3048780487804879
450,8,28.0,2022-11-08 18:47:00,2022-12-20 04:11:00,53.5,11,41,1.3048780487804879,1.5869565217391304
451,8,29.0,2022-12-20 20:05:00,2023-01-13 12:35:00,36.5,12,23,1.5869565217391304,5.882352941176471
452,8,30.0,2023-01-13 18:34:00,2023-01-31 08:58:00,100.0,1,17,5.882352941176471,1.0603448275862069
453,8,31.0,2023-01-31 18:56:00,2023-03-31 18:01:00,61.5,1,58,1.0603448275862069,2.193548387096774
454,8,32.0,2023-03-31 22:59:00,2023-05-02 19:27:00,68.0,3,31,2.193548387096774,1.0784313725490196
455,8,33.0,2023-05-02 21:27:00,2023-06-23 00:00:00,55.0,5,51,1.0784313725490196,4.7105263157894735
456,8,34.0,2023-06-23 18:56:00,2023-07-13 09:36:00,89.5,6,19,4.7105263157894735,1.3777777777777778
457,8,35.0,2023-07-13 20:36:00,2023-08-28 15:52:00,62.0,7,45,1.3777777777777778,1.6090909090909091
458,8,36.0,2023-08-28 20:51:00,2023-10-23 02:00:00,88.5,8,55,1.6090909090909091,2.6470588235294117
461,9,0.0,2021-01-19 08:19:00,2021-02-09 23:00:00,32.5,1,21,1.5476190476190477,2.2285714285714286
462,9,1.0,2021-02-10 21:19:00,2021-03-18 07:59:00,78.0,2,35,2.2285714285714286,2.9130434782608696
463,9,2.0,2021-03-18 19:53:00,2021-04-11 14:24:00,67.0,3,23,2.9130434782608696,1.369047619047619
464,9,3.0,2021-04-11 18:58:00,2021-05-24 11:08:00,57.5,4,42,1.369047619047619,2.975
465,9,4.0,2021-05-24 18:28:00,2021-06-13 23:31:00,59.5,5,20,2.975,4.166666666666667
466,9,5.0,2021-06-19 14:27:00,2021-07-13 19:59:00,100.0,6,24,4.166666666666667,2.8333333333333335
467,9,6.0,2021-07-13 21:49:00,2021-08-04 10:49:00,59.5,7,21,2.8333333333333335,9.833333333333334
468,9,7.0,2021-08-04 19:04:00,2021-08-11 00:04:00,59.0,8,6,9.833333333333334,4.066666666666666
469,9,8.0,2021-08-11 17:26:00,2021-08-27 06:52:00,61.0,8,15,4.066666666666666,2.3461538461538463
470,9,9.0,2021-08-27 12:22:00,2021-09-23 02:28:00,61.0,8,26,2.3461538461538463,2.3043478260869565
471,9,10.0,2021-10-23 10:38:00,2021-11-15 23:28:00,53.0,10,23,2.3043478260869565,1.5416666666666667
472,9,11.0,2021-11-16 19:34:00,2021-12-11 02:42:00,37.0,11,24,1.5416666666666667,1.7333333333333334
473,9,12.0,2021-12-11 10:56:00,2022-01-10 20:16:00,52.0,12,30,1.7333333333333334,7.6923076923076925
474,9,13.0,2022-01-10 21:12:00,2022-01-24 10:07:00,100.0,1,13,7.6923076923076925,1.640625
475,9,14.0,2022-01-24 20:10:00,2022-02-25 20:10:00,52.5,1,32,1.640625,1.5135135135135136
476,9,15.0,2022-02-25 22:55:00,2022-04-04 17:43:00,56.0,2,37,1.5135135135135136,1.5526315789473684
477,9,16.0,2022-04-04 21:23:00,2022-05-13 12:38:00,59.0,4,38,1.5526315789473684,2.0588235294117645
478,9,17.0,2022-05-13 19:58:00,2022-06-17 16:27:00,70.0,5,34,2.0588235294117645,2.090909090909091
479,9,18.0,2022-06-17 19:12:00,2022-07-21 09:58:00,69.0,6,33,2.090909090909091,4.107142857142857
480,9,19.0,2022-07-21 19:07:00,2022-08-05 16:05:00,57.5,7,14,4.107142857142857,6.777777777777778
481,9,20.0,2022-08-05 23:25:00,2022-08-15 20:55:00,61.0,8,9,6.777777777777778,1.9431818181818181
482,9,21.0,2022-08-16 16:06:00,2022-09-30 15:22:00,85.5,8,44,1.9431818181818181,4.875
483,9,22.0,2022-09-30 19:02:00,2022-10-17 11:07:00,78.0,9,16,4.875,2.017857142857143
484,9,23.0,2022-10-17 19:21:00,2022-11-15 12:06:00,56.5,10,28,2.017857142857143,22.666666666666668
485,9,24.0,2022-11-15 23:59:00,2022-11-19 19:30:00,68.0,11,3,22.666666666666668,1.5833333333333333
487,9,26.0,2022-12-31 00:57:00,2023-01-24 16:44:00,38.0,12,24,1.5833333333333333,0.4375
488,9,27.0,2023-01-24 19:29:00,2023-02-17 20:53:00,10.5,1,24,0.4375,1.8783783783783783
489,9,28.0,2023-02-18 19:11:00,2023-03-28 13:26:00,69.5,2,37,1.8783783783783783,1.7166666666666666
490,9,29.0,2023-03-28 20:46:00,2023-04-27 23:26:00,51.5,3,30,1.7166666666666666,1.8846153846153846
491,9,30.0,2023-04-28 21:22:00,2023-05-25 03:26:00,49.0,4,26,1.8846153846153846,1.2916666666666667
492,9,31.0,2023-05-25 19:55:00,2023-07-13 11:44:00,62.0,5,48,1.2916666666666667,11.5
493,9,32.0,2023-07-13 19:59:00,2023-07-20 13:52:00,69.0,7,6,11.5,3.08
494,9,33.0,2023-07-20 21:12:00,2023-08-15 04:44:00,77.0,7,25,3.08,2.7027027027027026
495,9,34.0,2023-08-15 19:22:00,2023-09-22 09:18:00,100.0,8,37,2.7027027027027026,1.5833333333333333
496,9,35.0,2023-09-22 23:56:00,2023-10-17 12:58:00,38.0,9,24,1.5833333333333333,16.875
497,9,36.0,2021-06-14 16:53:00,2021-06-19 13:32:00,67.5,6,4,16.875,2.3793103448275863
498,9,37.0,2021-09-23 21:40:00,2021-10-23 02:24:00,69.0,9,29,2.3793103448275863,13.7
499,9,38.0,2022-11-20 04:42:00,2022-11-25 12:10:00,68.5,11,5,13.7,51.5
500,9,39.0,2022-12-29 17:52:00,2022-12-30 21:17:00,51.5,12,1,51.5,12.625
501,9,40.0,2022-11-25 14:00:00,2022-11-29 15:02:00,50.5,11,4,12.625,2.0689655172413794
503,10,0.0,2021-01-04 21:33:00,2021-02-25 05:51:00,33.0,1,51,0.6470588235294118,5.0
504,10,1.0,2021-02-25 23:20:00,2021-03-08 13:26:00,50.0,2,10,5.0,0.8620689655172413
505,10,2.0,2021-03-09 01:16:00,2021-05-06 05:04:00,50.0,3,58,0.8620689655172413,1.7037037037037037
506,10,3.0,2021-05-07 00:17:00,2021-06-03 18:43:00,46.0,5,27,1.7037037037037037,2.6379310344827585
507,10,4.0,2021-06-03 22:46:00,2021-07-03 02:27:00,76.5,6,29,2.6379310344827585,1.5365853658536586
508,10,5.0,2021-07-03 06:30:00,2021-08-13 07:11:00,63.0,7,41,1.5365853658536586,2.9166666666666665
509,10,6.0,2021-08-14 00:23:00,2021-09-13 10:26:00,87.5,8,30,2.9166666666666665,0.9230769230769231
510,10,7.0,2021-09-13 15:30:00,2021-10-23 05:17:00,36.0,9,39,0.9230769230769231,1.605263157894737
511,10,8.0,2021-10-23 14:23:00,2021-11-30 15:40:00,61.0,10,38,1.605263157894737,1.391304347826087
512,10,9.0,2021-11-30 23:45:00,2021-12-24 08:12:00,32.0,11,23,1.391304347826087,24.833333333333332
513,10,10.0,2021-12-24 16:17:00,2021-12-27 18:50:00,74.5,12,3,24.833333333333332,0.8181818181818182
514,10,11.0,2021-12-28 02:55:00,2022-02-21 22:17:00,45.0,12,55,0.8181818181818182,0.9144736842105263
515,10,12.0,2022-02-22 00:19:00,2022-05-09 18:28:00,69.5,2,76,0.9144736842105263,1.5
516,10,13.0,2022-05-10 00:32:00,2022-06-17 13:55:00,57.0,5,38,1.5,1.4431818181818181
517,10,14.0,2022-06-17 17:59:00,2022-07-31 23:40:00,63.5,6,44,1.4431818181818181,3.125
518,10,15.0,2022-08-02 00:21:00,2022-08-18 13:06:00,50.0,8,16,3.125,3.111111111111111
519,10,16.0,2022-09-02 23:14:00,2022-09-30 15:46:00,84.0,9,27,3.111111111111111,1.0057471264367817
520,10,17.0,2022-10-01 00:52:00,2022-12-27 15:17:00,87.5,10,87,1.0057471264367817,1.2391304347826086
521,10,18.0,2022-12-28 01:24:00,2023-01-20 08:01:00,28.5,12,23,1.2391304347826086,1.0273972602739727
522,10,19.0,2023-01-21 00:11:00,2023-04-04 12:29:00,75.0,1,73,1.0273972602739727,3.7037037037037037
523,10,20.0,2023-04-04 17:34:00,2023-05-02 15:43:00,100.0,4,27,3.7037037037037037,0.98
524,10,21.0,2023-05-03 02:52:00,2023-06-22 11:20:00,49.0,5,50,0.98,1.3220338983050848
525,10,22.0,2023-06-23 10:52:00,2023-08-21 17:00:00,78.0,6,59,1.3220338983050848,4.461538461538462
528,11,0.0,2021-01-30 12:59:00,2021-03-01 11:37:00,30.0,1,29,1.0344827586206897,1.1451612903225807
529,11,1.0,2021-03-02 12:14:00,2021-05-03 20:00:00,71.0,3,62,1.1451612903225807,1.353658536585366
530,11,2.0,2021-05-03 22:01:00,2021-06-14 06:14:00,55.5,5,41,1.353658536585366,5.666666666666667
531,11,3.0,2021-06-14 21:23:00,2021-06-24 14:20:00,51.0,6,9,5.666666666666667,6.2727272727272725
532,11,4.0,2021-06-24 20:25:00,2021-07-06 01:37:00,69.0,6,11,6.2727272727272725,1.3571428571428572
533,11,5.0,2021-07-06 19:47:00,2021-08-03 21:12:00,38.0,7,28,1.3571428571428572,100.0
534,11,6.0,2021-08-04 21:50:00,2021-08-06 14:13:00,100.0,8,1,100.0,20.0
536,11,8.0,2021-08-31 15:44:00,2021-09-06 14:21:00,100.0,8,5,20.0,0.7688679245283019
537,11,9.0,2021-09-06 17:24:00,2021-12-21 21:13:00,81.5,9,106,0.7688679245283019,0.1779324055666004
538,11,10.0,2022-05-20 21:31:00,2023-10-06 16:54:00,89.5,5,503,0.1779324055666004,6.454545454545454
539,11,11.0,2021-08-06 16:15:00,2021-08-18 08:33:00,71.0,8,11,6.454545454545454,50.0
540,11,12.0,2021-08-26 16:44:00,2021-08-29 14:12:00,100.0,8,2,50.0,0.9259259259259259
541,11,13.0,2021-12-21 22:14:00,2022-02-14 05:48:00,50.0,12,54,0.9259259259259259,0.5957446808510638
544,11,16.0,2022-02-14 22:56:00,2022-05-20 19:29:00,56.0,2,94,0.5957446808510638,25.0
548,12,0.0,2021-01-05 16:45:00,2021-01-27 11:20:00,67.0,1,21,3.1904761904761907,7.714285714285714
549,12,2.0,2021-01-27 14:50:00,2021-02-04 14:49:00,54.0,1,7,7.714285714285714,1.8970588235294117
550,12,3.0,2021-02-04 17:20:00,2021-03-11 15:18:00,64.5,2,34,1.8970588235294117,3.7708333333333335
551,12,4.0,2021-03-11 19:15:00,2021-04-05 16:59:00,90.5,3,24,3.7708333333333335,5.071428571428571
552,12,6.0,2021-04-05 19:56:00,2021-04-19 20:15:00,71.0,4,14,5.071428571428571,3.875
553,12,7.0,2021-04-19 21:15:00,2021-05-09 21:30:00,77.5,4,20,3.875,5.115384615384615
554,12,8.0,2021-05-10 15:11:00,2021-05-24 00:49:00,66.5,5,13,5.115384615384615,2.272727272727273
556,12,10.0,2021-05-30 09:35:00,2021-07-03 05:26:00,75.0,5,33,2.272727272727273,21.375
557,12,11.0,2021-07-03 13:18:00,2021-07-08 09:26:00,85.5,7,4,21.375,5.264705882352941
558,12,12.0,2021-07-08 17:19:00,2021-07-26 13:18:00,89.5,7,17,5.264705882352941,8.15
559,12,13.0,2021-07-26 16:16:00,2021-08-05 16:53:00,81.5,7,10,8.15,15.666666666666666
560,12,15.0,2021-08-05 17:52:00,2021-08-08 19:03:00,47.0,8,3,15.666666666666666,3.4
561,12,16.0,2021-08-09 17:39:00,2021-08-29 23:31:00,68.0,8,20,3.4,2.225
562,12,17.0,2021-08-30 22:09:00,2021-09-20 19:18:00,44.5,8,20,2.225,4.761904761904762
563,12,19.0,2021-09-21 05:08:00,2021-10-12 11:31:00,100.0,9,21,4.761904761904762,14.333333333333334
564,12,20.0,2021-10-12 17:26:00,2021-10-19 11:16:00,86.0,10,6,14.333333333333334,6.25
565,12,21.0,2021-10-19 17:11:00,2021-11-03 14:42:00,87.5,10,14,6.25,3.5
566,12,22.0,2021-11-03 18:38:00,2021-11-23 12:59:00,66.5,11,19,3.5,1.9393939393939394
567,12,23.0,2021-11-23 17:55:00,2021-12-27 11:32:00,64.0,11,33,1.9393939393939394,3.125
568,12,24.0,2021-12-27 20:23:00,2022-01-28 22:19:00,100.0,12,32,3.125,3.090909090909091
569,12,25.0,2022-01-29 01:16:00,2022-02-20 23:44:00,68.0,1,22,3.090909090909091,9.0
570,12,26.0,2022-02-21 18:24:00,2022-03-04 03:33:00,90.0,2,10,9.0,2.7
571,12,27.0,2022-03-04 18:17:00,2022-03-25 13:23:00,54.0,3,20,2.7,3.475
572,12,28.0,2022-03-25 17:19:00,2022-04-15 01:41:00,69.5,3,20,3.475,7.6923076923076925
573,12,29.0,2022-04-15 15:26:00,2022-04-28 18:08:00,100.0,4,13,7.6923076923076925,3.314814814814815
574,12,30.0,2022-04-29 18:07:00,2022-05-27 15:53:00,89.5,4,27,3.314814814814815,3.75
575,12,31.0,2022-05-27 18:51:00,2022-06-13 14:35:00,60.0,5,16,3.75,9.090909090909092
576,12,32.0,2022-06-13 18:33:00,2022-06-25 12:54:00,100.0,6,11,9.090909090909092,16.0
577,12,33.0,2022-06-25 18:49:00,2022-07-01 15:54:00,80.0,6,5,16.0,4.653846153846154
578,12,34.0,2022-07-01 18:53:00,2022-07-14 20:14:00,60.5,7,13,4.653846153846154,3.55
579,12,35.0,2022-07-15 17:52:00,2022-08-04 23:26:00,71.0,7,20,3.55,6.416666666666667
580,12,36.0,2022-08-05 19:07:00,2022-08-12 15:46:00,38.5,8,6,6.416666666666667,6.3076923076923075
581,12,37.0,2022-08-13 10:27:00,2022-08-26 16:41:00,82.0,8,13,6.3076923076923075,2.3333333333333335
582,12,38.0,2022-08-26 17:41:00,2022-09-23 16:08:00,63.0,8,27,2.3333333333333335,5.0
583,12,39.0,2022-09-23 19:05:00,2022-10-13 19:18:00,100.0,9,20,5.0,2.0
584,12,40.0,2022-10-14 17:53:00,2022-10-26 17:03:00,22.0,10,11,2.0,2.606060606060606
586,12,42.0,2023-02-26 15:40:00,2023-03-31 17:17:00,86.0,2,33,2.606060606060606,5.882352941176471
587,12,43.0,2023-04-02 15:27:00,2023-04-19 17:34:00,100.0,4,17,5.882352941176471,3.0
589,12,45.0,2023-04-22 16:19:00,2023-05-16 14:40:00,69.0,4,23,3.0,7.142857142857143
590,12,46.0,2023-05-17 14:40:00,2023-05-31 18:57:00,100.0,5,14,7.142857142857143,3.9444444444444446
591,12,47.0,2023-06-01 17:02:00,2023-06-20 14:49:00,71.0,6,18,3.9444444444444446,2.0
592,12,48.0,2023-06-23 15:06:00,2023-08-12 16:16:00,100.0,6,50,2.0,13.0
593,12,50.0,2021-05-24 17:31:00,2021-05-30 02:39:00,65.0,5,5,13.0,3.5833333333333335
595,13,0.0,2021-02-25 15:52:00,2021-03-28 19:14:00,85.5,2,31,2.7580645161290325,11.11111111111111
596,13,2.0,2021-03-29 17:02:00,2021-04-07 23:05:00,100.0,3,9,11.11111111111111,26.333333333333332
597,13,3.0,2021-04-08 20:53:00,2021-04-12 02:12:00,79.0,4,3,26.333333333333332,3.4375
598,13,4.0,2021-04-12 16:04:00,2021-04-29 10:31:00,55.0,4,16,3.4375,3.25
599,13,5.0,2021-04-29 17:28:00,2021-05-20 14:57:00,65.0,4,20,3.25,3.017857142857143
600,13,6.0,2021-05-20 17:56:00,2021-06-18 11:25:00,84.5,5,28,3.017857142857143,8.181818181818182
601,13,7.0,2021-06-18 16:23:00,2021-06-30 14:53:00,90.0,6,11,8.181818181818182,42.5
